pid,lot_frontage,lot_area,lot_config,neighborhood,overall_qu,overall_cond,year_blt,exterior_1st,mas_vnr_type,exter_qu,foundation,bsmt_qu,bsmt_exposure,bsmt_unf_sf,total_bsmt_sf,heating_qu,2nd_flr_sf,gr_liv_area,full_bath,half_bath,bedroom_abvgr,kitchen_qu,fireplaces,fireplace_qu,garage_area,wood_deck_sf,mo_sold,year_sold,saleprice
528150120,99.0,12099,Inside,NridgHt,8,5,2004,VinylSd,BrkFace,2,PConc,5,3,166.0,1136.0,4,1332,2468,2,1,4,3,1,4,872.0,184,6,2007,354000
528166150,110.0,14277,Inside,NridgHt,8,5,2003,VinylSd,BrkFace,2,PConc,5,2,379.0,1317.0,4,1168,2385,2,1,3,3,1,4,818.0,192,1,2007,350000
528168040,93.0,11999,Inside,NridgHt,8,5,2003,VinylSd,BrkFace,2,PConc,4,1,1181.0,1181.0,4,1140,2374,2,1,4,4,1,4,656.0,104,5,2007,285000
528172030,,12568,Inside,NridgHt,8,5,2007,VinylSd,Stone,2,PConc,5,3,226.0,895.0,4,923,1818,2,1,3,4,1,4,774.0,196,8,2007,281500
528172050,70.0,9926,Inside,NridgHt,7,5,2005,VinylSd,BrkFace,2,PConc,4,2,436.0,1614.0,4,0,1614,2,0,3,3,0,0,878.0,100,5,2007,245700
528172070,71.0,9254,Inside,NridgHt,8,5,2005,VinylSd,BrkFace,2,PConc,4,1,1602.0,1721.0,4,0,1721,2,0,3,3,0,0,554.0,168,1,2007,232698
528172075,92.0,10732,Corner,NridgHt,8,5,2006,VinylSd,NONE,2,PConc,4,1,1298.0,1298.0,4,530,1828,2,1,3,3,0,0,876.0,0,2,2007,250000
528174010,61.0,7577,Corner,NridgHt,6,5,2005,VinylSd,Stone,2,PConc,4,3,1342.0,1362.0,4,0,1362,2,0,2,3,1,4,460.0,192,6,2007,194700
528174020,34.0,3901,Inside,NridgHt,6,5,2005,VinylSd,Stone,2,PConc,4,3,436.0,1302.0,4,0,1302,1,1,1,3,1,4,631.0,110,8,2007,204000
528174030,34.0,3903,Inside,NridgHt,6,5,2005,VinylSd,Stone,2,PConc,4,3,272.0,1302.0,4,0,1302,1,1,1,3,1,4,631.0,110,5,2007,200000
528174040,41.0,6289,Inside,NridgHt,6,5,2005,VinylSd,Stone,2,PConc,4,3,600.0,1362.0,4,0,1362,2,0,2,3,1,4,460.0,192,6,2007,207000
528181060,34.0,4590,Inside,NridgHt,8,5,2006,VinylSd,Stone,2,PConc,4,2,1530.0,1554.0,4,0,1554,2,0,2,3,1,4,627.0,156,8,2007,209500
528181070,34.0,4590,Inside,NridgHt,8,5,2006,VinylSd,Stone,2,PConc,4,2,1530.0,1554.0,4,0,1554,2,0,2,3,1,4,627.0,156,5,2007,209500
528181080,44.0,6442,Inside,NridgHt,8,5,2006,VinylSd,Stone,2,PConc,4,2,1346.0,1370.0,4,0,1370,2,0,2,3,1,4,484.0,120,10,2007,202500
528186050,48.0,7841,Inside,NridgHt,9,5,2005,MetalSd,BrkFace,3,PConc,5,1,729.0,1577.0,4,0,1577,2,0,2,4,1,4,564.0,203,5,2007,280000
528186090,60.0,7313,Inside,NridgHt,9,5,2005,MetalSd,BrkFace,3,PConc,5,1,408.0,1561.0,4,0,1561,2,0,2,4,1,4,556.0,203,8,2007,277500
528186120,68.0,7820,Inside,NridgHt,9,5,2007,MetalSd,BrkFace,3,PConc,5,1,1869.0,1869.0,4,0,1869,2,0,2,4,1,4,617.0,210,12,2007,318061
528186190,48.0,6240,Inside,NridgHt,8,5,2006,MetalSd,BrkFace,2,PConc,4,1,1300.0,1324.0,4,0,1324,2,0,2,3,1,4,550.0,0,9,2007,221370
528188160,48.0,3242,Inside,NridgHt,7,5,2003,VinylSd,Stone,2,PConc,4,1,405.0,1405.0,4,0,1405,2,0,2,3,1,4,478.0,136,3,2007,200000
528218010,59.0,15810,Inside,Gilbert,6,5,2007,VinylSd,NONE,2,CBlock,4,1,768.0,768.0,4,728,1496,3,0,3,3,0,0,572.0,100,5,2007,181755
528218020,65.0,10237,Inside,Gilbert,6,5,2005,VinylSd,NONE,2,PConc,4,1,768.0,768.0,4,768,1536,2,1,3,3,1,4,400.0,100,6,2007,176000
528218050,65.0,10237,Inside,Gilbert,6,5,2005,VinylSd,NONE,2,PConc,4,1,783.0,783.0,4,701,1484,2,1,3,3,1,4,393.0,0,7,2007,178900
528218100,58.0,13204,Inside,Gilbert,7,5,2006,VinylSd,Stone,1,PConc,4,1,608.0,608.0,4,850,1458,2,0,3,3,0,0,454.0,100,5,2007,168165
528221030,62.0,8857,Inside,Gilbert,6,5,2006,VinylSd,NONE,2,PConc,4,1,738.0,738.0,4,757,1495,2,1,3,3,1,4,440.0,100,3,2007,171925
528221040,63.0,9729,Inside,Gilbert,6,5,2006,VinylSd,NONE,2,PConc,4,1,698.0,698.0,4,1048,1746,2,1,3,3,1,4,350.0,0,6,2007,198444
528221050,88.0,12216,Corner,Gilbert,6,5,2005,VinylSd,NONE,1,PConc,4,3,408.0,1326.0,4,0,1326,2,0,3,3,0,0,388.0,120,6,2007,203000
528221090,65.0,9018,Inside,Gilbert,7,5,2007,VinylSd,NONE,2,PConc,4,3,728.0,728.0,4,728,1456,2,1,3,3,1,4,400.0,100,7,2007,179540
528222030,73.0,8993,Inside,Gilbert,7,5,2007,VinylSd,NONE,2,PConc,4,3,1302.0,1302.0,4,0,1302,2,0,3,3,0,0,436.0,0,8,2007,176485
528222040,73.0,8899,Inside,Gilbert,7,5,2007,VinylSd,NONE,2,PConc,4,3,1316.0,1340.0,4,0,1340,2,0,3,3,0,0,396.0,100,8,2007,181134
528222050,73.0,8499,Inside,Gilbert,6,5,2006,VinylSd,NONE,1,PConc,4,1,616.0,616.0,4,796,1412,2,1,3,3,1,4,432.0,0,3,2007,156932
528222060,72.0,8229,Inside,Gilbert,6,5,2007,VinylSd,Stone,2,PConc,4,3,752.0,752.0,4,752,1504,2,1,3,3,0,0,440.0,100,12,2007,166000
528222080,64.0,7713,Inside,Gilbert,7,5,2007,VinylSd,Stone,2,PConc,4,1,728.0,728.0,4,728,1456,2,1,3,3,0,0,400.0,100,7,2007,177594
528222090,64.0,7697,Inside,Gilbert,7,6,2007,VinylSd,BrkFace,2,PConc,4,1,1246.0,1246.0,4,0,1258,2,0,3,3,0,0,462.0,0,8,2007,173500
528228270,53.0,3922,Inside,Blmngtn,7,5,2006,WdShing,BrkFace,2,PConc,5,3,1258.0,1258.0,4,0,1258,2,0,2,3,1,4,648.0,144,6,2007,172500
528228275,53.0,3922,Inside,Blmngtn,7,5,2006,VinylSd,BrkFace,2,PConc,5,3,1258.0,1258.0,4,0,1402,0,2,2,3,1,4,648.0,120,2,2007,194201
528228375,,3621,Inside,Blmngtn,8,5,2003,VinylSd,BrkFace,2,PConc,4,4,322.0,1406.0,4,0,1589,2,0,2,3,1,3,630.0,143,11,2007,226500
528228555,53.0,3710,Inside,Blmngtn,7,5,2007,VinylSd,BrkFace,2,PConc,4,3,1266.0,1266.0,4,0,1266,2,0,2,3,1,4,388.0,100,8,2007,185485
528231010,182.0,14572,Corner,Gilbert,7,5,2004,VinylSd,NONE,2,PConc,4,3,230.0,1530.0,4,0,1530,2,0,3,3,1,4,630.0,144,11,2007,259000
528231030,65.0,16219,Inside,Gilbert,7,5,2004,VinylSd,NONE,2,PConc,4,4,56.0,835.0,4,0,1119,2,0,2,3,0,0,437.0,100,4,2007,188500
528235000,87.0,11084,Corner,Gilbert,7,5,2004,VinylSd,NONE,2,PConc,4,1,192.0,384.0,4,630,1374,2,1,3,3,1,4,400.0,100,6,2007,175000
528235160,59.0,11796,Inside,Gilbert,7,5,2004,VinylSd,NONE,2,PConc,4,3,847.0,847.0,4,1112,1959,2,1,4,3,1,4,434.0,100,7,2007,215000
528235170,59.0,10936,Inside,Gilbert,7,5,2006,VinylSd,NONE,2,PConc,4,3,1510.0,1510.0,4,0,1525,2,1,3,3,1,4,534.0,100,4,2007,206580
528240020,62.0,8244,Inside,Gilbert,7,5,2004,VinylSd,NONE,2,PConc,4,1,840.0,840.0,4,880,1720,2,1,3,3,1,4,440.0,100,5,2007,183500
528250010,,11950,Corner,Gilbert,7,5,2003,VinylSd,NONE,2,PConc,4,1,384.0,384.0,4,640,1394,2,1,3,3,1,3,400.0,100,10,2007,165500
528250070,63.0,7875,Inside,Gilbert,7,5,2003,VinylSd,BrkFace,2,PConc,4,1,847.0,847.0,4,1101,1948,2,1,4,3,1,4,434.0,0,7,2007,211000
528275035,,8063,Inside,Gilbert,6,5,2000,VinylSd,NONE,1,PConc,4,1,924.0,924.0,4,742,1690,2,1,3,2,1,3,463.0,100,11,2007,181000
528275110,,8740,Inside,Gilbert,7,5,2002,VinylSd,NONE,2,PConc,4,1,280.0,854.0,4,1131,1995,2,1,4,3,1,4,435.0,264,7,2007,219500
528280110,62.0,7917,Inside,Gilbert,6,5,1999,VinylSd,NONE,1,PConc,4,1,953.0,953.0,4,694,1647,2,1,3,2,1,3,460.0,0,8,2007,175000
528280150,76.0,9967,Inside,Gilbert,7,5,2000,VinylSd,NONE,1,PConc,4,1,384.0,384.0,4,656,1430,2,1,3,2,1,3,400.0,100,12,2007,170000
528290060,,7750,Inside,Gilbert,7,5,2003,VinylSd,NONE,2,PConc,4,1,660.0,660.0,4,660,1320,2,1,3,3,0,0,400.0,0,8,2007,162000
528290170,58.0,9487,Inside,Gilbert,6,5,2000,VinylSd,NONE,1,PConc,4,1,395.0,915.0,4,750,1690,2,1,3,2,1,3,442.0,0,6,2007,187000
528294010,59.0,9649,Inside,Gilbert,6,5,1999,VinylSd,NONE,1,PConc,4,1,941.0,941.0,4,683,1644,2,1,3,2,1,3,460.0,460,5,2007,185000
528322020,100.0,12191,Inside,NoRidge,8,5,1997,VinylSd,BrkFace,2,PConc,4,3,598.0,1779.0,4,772,2551,2,1,4,3,2,3,925.0,76,6,2007,384500
528326060,,11000,FR2,NoRidge,8,5,2000,VinylSd,BrkFace,2,PConc,4,1,969.0,969.0,4,1288,2285,2,1,4,3,1,3,648.0,0,6,2007,248000
528327060,,11400,Inside,NoRidge,10,5,2001,VinylSd,BrkFace,3,PConc,5,4,1351.0,2633.0,4,0,2633,2,1,2,4,2,4,804.0,314,3,2007,466500
528340030,89.0,10557,Inside,NoRidge,9,5,1998,MetalSd,BrkFace,2,PConc,5,4,736.0,1408.0,4,1407,3078,2,1,4,3,1,3,806.0,108,7,2007,410000
528344020,74.0,11002,Inside,NoRidge,8,5,1998,VinylSd,NONE,2,PConc,4,1,341.0,1389.0,4,1171,2582,2,1,4,3,1,3,758.0,286,1,2007,322500
528348030,83.0,10790,Inside,NoRidge,7,5,1998,VinylSd,BrkFace,2,PConc,4,1,1066.0,1066.0,4,1277,2385,2,1,4,3,1,3,600.0,120,5,2007,252000
528354060,92.0,9920,CulDSac,NoRidge,7,5,1996,MetalSd,NONE,2,PConc,4,3,255.0,1117.0,4,886,2013,2,1,3,2,1,3,455.0,180,6,2007,269790
528354110,95.0,11787,Inside,NoRidge,7,5,1996,VinylSd,BrkFace,2,PConc,4,1,660.0,1379.0,4,1015,2398,2,1,3,3,1,3,834.0,239,8,2007,315750
528358040,82.0,9950,Inside,NoRidge,7,5,1995,VinylSd,BrkFace,2,PConc,4,1,638.0,1203.0,4,1306,2520,2,1,4,3,1,3,721.0,224,6,2007,290000
528364110,65.0,12257,Inside,NoRidge,8,5,1995,VinylSd,BrkFace,2,PConc,4,3,1198.0,1318.0,4,1203,2531,2,1,4,3,1,3,752.0,222,11,2007,290000
528366050,,12692,Inside,NoRidge,8,5,1992,BrkFace,NONE,2,PConc,4,1,1969.0,3200.0,4,0,3228,3,0,4,3,1,4,546.0,264,5,2007,430000
528366070,88.0,11762,Inside,NoRidge,8,5,1992,VinylSd,BrkFace,2,PConc,5,1,770.0,1105.0,4,1097,2202,2,1,4,3,1,3,517.0,0,9,2007,263000
528376010,82.0,9044,Inside,NoRidge,8,5,1996,VinylSd,BrkFace,2,PConc,4,1,100.0,1325.0,4,1203,2538,2,1,4,3,1,3,933.0,198,5,2007,330000
528427040,75.0,9910,Inside,Somerst,7,6,2007,VinylSd,NONE,2,PConc,4,1,1369.0,1369.0,4,0,1369,2,0,3,3,0,0,605.0,0,9,2007,213133
528427100,91.0,11830,Inside,Somerst,8,5,2007,VinylSd,BrkFace,2,PConc,4,1,322.0,1542.0,4,0,1542,2,0,3,3,1,4,852.0,168,7,2007,260261
528429090,84.0,11670,Corner,Somerst,9,5,2006,VinylSd,Stone,3,PConc,5,1,1905.0,1905.0,4,0,1905,2,0,3,4,1,4,788.0,0,3,2007,320000
528429110,49.0,15256,CulDSac,Somerst,8,5,2007,VinylSd,Stone,2,PConc,4,4,556.0,1485.0,4,0,1464,2,0,3,3,0,0,754.0,168,8,2007,282922
528431030,76.0,10612,Inside,Somerst,8,5,2006,VinylSd,BrkFace,2,PConc,4,2,1496.0,1524.0,3,0,1534,2,0,3,3,1,4,484.0,168,1,2007,215000
528431040,98.0,12291,Inside,Somerst,10,5,2007,CemntBd,BrkFace,3,PConc,5,3,394.0,1966.0,4,0,1966,2,0,1,4,1,4,1092.0,76,10,2007,419005
528431050,116.0,13501,Corner,Somerst,8,5,2006,VinylSd,Stone,2,PConc,4,1,1560.0,1623.0,4,0,1636,2,0,3,3,1,4,865.0,0,6,2007,255000
528431110,75.0,9986,Inside,Somerst,8,5,2006,VinylSd,BrkFace,2,PConc,5,3,1795.0,1795.0,4,0,1795,2,0,2,3,1,4,895.0,0,2,2007,147000
528435010,85.0,9965,FR2,Somerst,7,5,2007,VinylSd,NONE,2,PConc,4,1,1528.0,1528.0,4,0,1528,3,2,3,3,1,3,480.0,0,9,2007,235876
528435040,79.0,9416,Inside,Somerst,7,5,2007,CemntBd,Stone,3,PConc,5,1,600.0,1726.0,4,0,1726,2,0,3,4,1,4,786.0,171,9,2007,311872
528435060,83.0,9849,Inside,Somerst,7,6,2007,VinylSd,Stone,2,PConc,4,3,1689.0,1689.0,4,0,1689,2,0,3,3,0,0,954.0,0,6,2007,248328
528435070,85.0,10000,Inside,Somerst,8,5,2006,VinylSd,Stone,2,PConc,4,3,1588.0,1588.0,4,0,1588,2,0,3,3,1,4,825.0,144,12,2007,227000
528439040,74.0,8847,Inside,Somerst,8,5,2005,VinylSd,BrkFace,2,PConc,4,3,769.0,1538.0,4,0,1538,2,0,3,3,0,0,484.0,146,12,2007,260000
528439050,76.0,9158,Inside,Somerst,8,5,2007,CemntBd,Stone,2,PConc,4,3,1496.0,1496.0,4,0,1496,2,0,3,3,0,0,474.0,168,6,2007,225000
528439080,70.0,8251,Inside,Somerst,7,5,2005,VinylSd,BrkFace,2,PConc,4,3,716.0,1494.0,4,0,1506,2,0,3,3,1,4,672.0,192,4,2007,249000
528441080,75.0,10084,Inside,Somerst,8,5,2004,VinylSd,Stone,2,PConc,5,3,317.0,1686.0,4,0,1694,2,0,3,3,1,4,636.0,255,8,2007,307000
528445020,70.0,9605,Inside,Somerst,7,5,2006,VinylSd,NONE,2,PConc,4,1,982.0,982.0,4,995,1977,2,1,3,3,0,0,574.0,240,7,2007,250000
528445070,75.0,8778,Inside,Somerst,8,5,2006,VinylSd,NONE,2,PConc,4,1,1302.0,1302.0,4,528,1830,2,1,3,3,0,0,859.0,0,3,2007,221300
528456190,72.0,8640,Inside,Somerst,8,5,2007,VinylSd,NONE,2,PConc,4,1,1314.0,1338.0,4,0,1338,2,0,3,3,0,0,598.0,0,11,2007,208900
528456230,75.0,9000,Inside,Somerst,7,5,2006,VinylSd,NONE,2,PConc,4,1,1335.0,1335.0,4,0,1335,2,0,3,3,0,0,575.0,0,6,2007,210400
528458080,72.0,8640,Inside,Somerst,8,5,2007,VinylSd,NONE,2,PConc,4,3,546.0,896.0,4,896,1792,2,1,3,3,0,0,590.0,184,11,2007,255000
528458090,81.0,10411,Corner,Somerst,5,5,2007,VinylSd,NONE,2,CBlock,4,0,725.0,725.0,4,863,1588,3,0,3,3,0,0,561.0,0,7,2007,212109
528458120,75.0,9000,Inside,Somerst,8,5,2006,VinylSd,NONE,2,PConc,4,3,1088.0,1088.0,4,871,1959,2,1,3,3,1,4,1025.0,208,12,2007,270000
528458130,75.0,9000,Inside,Somerst,8,5,2007,CemntBd,NONE,2,PConc,4,3,1120.0,1184.0,4,1426,2610,2,1,4,4,1,4,550.0,208,8,2007,303477
528458150,112.0,12217,Inside,Somerst,8,5,2007,WdShing,NONE,2,PConc,5,3,210.0,955.0,4,925,1880,2,1,3,4,1,4,880.0,168,12,2007,310013
528477020,84.0,11096,Inside,Somerst,8,5,2006,VinylSd,NONE,2,PConc,4,3,1632.0,1656.0,4,0,1656,2,0,3,3,0,0,826.0,0,7,2007,249700
528480020,84.0,10207,Inside,Somerst,7,6,2007,VinylSd,NONE,2,PConc,4,1,874.0,874.0,4,887,1761,3,0,3,3,0,0,578.0,144,8,2007,227875
528480180,84.0,10440,Corner,Somerst,8,5,2007,CemntBd,NONE,3,PConc,4,2,1574.0,1574.0,4,0,1584,2,0,2,4,1,4,594.0,0,5,2007,261329
528482010,100.0,11824,Corner,Somerst,8,5,2006,VinylSd,BrkFace,2,PConc,4,3,1685.0,1685.0,4,0,1685,2,0,2,3,1,4,658.0,112,4,2007,253000
528482030,85.0,10625,Inside,Somerst,6,5,2004,VinylSd,BrkFace,2,PConc,4,3,1158.0,1158.0,4,1285,2443,2,1,4,3,1,4,744.0,193,6,2007,265000
528482090,102.0,11143,Corner,Somerst,8,5,2004,CemntBd,NONE,2,PConc,4,1,1580.0,1580.0,4,886,2466,3,0,4,3,1,4,610.0,159,12,2007,340000
531363020,63.0,7500,Inside,SawyerW,6,5,2006,VinylSd,NONE,1,PConc,4,1,1100.0,1100.0,4,0,1100,1,1,3,2,0,0,0.0,0,6,2007,146000
531363040,63.0,7500,Inside,SawyerW,7,5,2006,VinylSd,NONE,2,PConc,4,1,1143.0,1143.0,4,0,1143,1,1,3,3,0,0,0.0,0,10,2007,147000
531375140,60.0,12450,Inside,SawyerW,5,5,2003,VinylSd,BrkFace,2,PConc,4,1,365.0,1094.0,4,0,1094,1,0,3,3,0,0,576.0,0,5,2007,149000
531376060,65.0,7441,Inside,SawyerW,7,5,2006,VinylSd,BrkFace,2,PConc,4,1,1461.0,1461.0,4,0,1486,2,0,3,3,0,0,566.0,0,6,2007,181000
531380110,70.0,8462,Inside,SawyerW,6,5,1994,HdBoard,BrkFace,2,PConc,4,1,114.0,928.0,4,785,1721,2,1,3,3,0,0,471.0,300,7,2007,201000
531384070,,11613,Corner,SawyerW,6,5,1993,VinylSd,NONE,2,PConc,4,1,384.0,864.0,4,900,1820,2,1,3,3,0,0,492.0,144,5,2007,191750
531385070,65.0,8450,Inside,SawyerW,7,5,2000,VinylSd,BrkFace,1,PConc,4,1,1349.0,1349.0,4,0,1349,2,0,3,2,0,0,539.0,120,12,2007,179000
531385130,,16196,Inside,SawyerW,7,5,1998,VinylSd,NONE,2,PConc,4,4,39.0,1482.0,4,0,1494,2,0,3,3,1,2,514.0,402,8,2007,215000
531451030,50.0,8012,Inside,SawyerW,6,5,1992,Plywood,NONE,2,PConc,4,1,1145.0,1575.0,3,0,1575,2,0,2,3,0,0,529.0,0,7,2007,179200
531451150,50.0,8012,Inside,SawyerW,6,5,1980,Plywood,NONE,1,CBlock,3,1,630.0,630.0,4,636,1266,1,1,2,2,2,3,283.0,340,7,2007,128000
531453140,,9180,CulDSac,SawyerW,5,7,1983,HdBoard,NONE,1,CBlock,4,3,0.0,840.0,3,0,884,1,0,2,3,0,0,504.0,240,12,2007,144000
531477040,60.0,8400,Inside,SawyerW,5,5,1977,Plywood,BrkFace,1,Slab,0,0,0.0,0.0,2,0,2020,2,0,4,2,2,3,630.0,0,10,2007,144000
532353120,64.0,6285,Inside,Sawyer,5,5,1977,Plywood,NONE,1,CBlock,4,1,405.0,894.0,2,0,894,1,0,2,2,0,0,308.0,192,3,2007,120750
532354010,80.0,8480,Corner,Sawyer,5,6,1963,HdBoard,NONE,1,CBlock,3,1,340.0,970.0,2,0,970,1,0,2,2,0,0,624.0,0,7,2007,132500
532354060,70.0,7420,Inside,Sawyer,5,5,1962,MetalSd,NONE,1,CBlock,3,1,640.0,1057.0,2,0,1057,1,0,3,2,0,0,576.0,0,4,2007,132000
532354070,,7758,Corner,Sawyer,5,7,1962,HdBoard,NONE,1,CBlock,3,1,411.0,999.0,3,0,999,1,0,3,3,0,0,264.0,0,3,2007,132500
532376040,85.0,6970,Corner,Sawyer,4,5,1961,VinylSd,NONE,1,CBlock,3,1,108.0,1040.0,2,0,1120,1,1,3,1,0,0,544.0,168,5,2007,129000
532376090,40.0,13673,CulDSac,Sawyer,5,5,1962,HdBoard,NONE,1,CBlock,3,1,1140.0,1140.0,2,0,1696,1,1,3,2,1,3,349.0,0,3,2007,143900
532377050,84.0,7476,Corner,Sawyer,5,7,1968,HdBoard,NONE,1,CBlock,3,1,228.0,1040.0,2,0,1040,1,1,3,2,0,0,686.0,188,6,2007,145000
532377140,,9945,Inside,Sawyer,5,5,1961,Wd Sdng,BrkFace,1,CBlock,3,1,161.0,988.0,2,0,988,1,0,3,2,0,0,572.0,0,10,2007,128500
532378240,,6173,Inside,Sawyer,5,6,1967,HdBoard,BrkFace,1,CBlock,3,1,277.0,876.0,2,0,902,1,0,3,2,0,0,288.0,0,8,2007,125500
532476080,,19522,Inside,Veenker,7,5,1990,HdBoard,BrkFace,2,PConc,4,1,496.0,1223.0,3,1232,2503,2,1,3,3,1,3,564.0,0,2,2007,300000
532477040,,17542,Inside,Veenker,7,7,1974,Wd Sdng,NONE,2,CBlock,3,4,36.0,1192.0,2,651,2167,2,1,3,3,2,4,518.0,220,7,2007,294000
532479050,44.0,10751,CulDSac,Sawyer,5,5,1974,Plywood,BrkFace,1,CBlock,2,4,250.0,1037.0,2,0,1037,1,0,2,2,0,0,431.0,136,8,2007,129000
532479120,,16647,CulDSac,Sawyer,5,5,1975,HdBoard,NONE,1,CBlock,4,4,0.0,1390.0,2,0,1701,2,0,3,2,2,3,611.0,0,1,2007,171000
532479140,43.0,12712,CulDSac,Sawyer,6,7,1973,CemntBd,NONE,1,CBlock,4,2,76.0,1044.0,2,0,1055,1,0,2,3,1,3,542.0,455,1,2007,147000
533120030,,9572,Inside,NoRidge,8,5,1990,Wd Sdng,BrkFace,2,PConc,5,1,971.0,1453.0,4,1357,2810,2,1,4,3,1,5,750.0,500,6,2007,302000
533130170,85.0,10678,Inside,NoRidge,8,5,1992,HdBoard,BrkFace,2,PConc,4,1,983.0,1683.0,4,743,2872,2,1,4,3,1,3,541.0,0,4,2007,285000
533205110,45.0,4379,FR2,Somerst,8,5,2004,MetalSd,NONE,2,PConc,4,3,527.0,1378.0,4,0,1378,2,0,2,3,1,4,540.0,160,7,2007,214000
533206060,80.0,3523,Inside,Somerst,8,5,2006,VinylSd,Stone,2,PConc,4,1,1081.0,1141.0,4,0,1151,2,0,2,3,0,0,484.0,0,2,2007,166000
533206070,32.0,3784,Inside,Somerst,8,5,2006,VinylSd,Stone,2,PConc,4,1,1451.0,1511.0,4,0,1565,2,0,2,3,0,0,476.0,0,2,2007,193800
533208010,47.0,4230,Corner,Somerst,7,5,2006,VinylSd,NONE,2,PConc,5,1,1352.0,1352.0,4,0,1352,2,0,2,3,1,4,466.0,0,4,2007,208900
533208020,40.0,3606,Inside,Somerst,7,5,2006,VinylSd,NONE,2,PConc,5,1,415.0,1352.0,4,0,1352,2,0,2,3,1,4,466.0,0,8,2007,194000
533208030,30.0,5330,Inside,Somerst,8,5,2006,VinylSd,NONE,2,PConc,4,1,1550.0,1550.0,4,0,1550,2,1,2,3,0,0,528.0,0,7,2007,207500
533208040,35.0,4274,Inside,Somerst,7,5,2006,VinylSd,NONE,2,PConc,4,1,135.0,1241.0,4,0,1241,1,1,1,3,0,0,569.0,0,11,2007,199900
533208070,35.0,4251,Inside,Somerst,7,5,2006,MetalSd,NONE,2,PConc,4,1,625.0,625.0,4,625,1250,2,1,2,3,0,0,528.0,0,6,2007,164700
533213130,24.0,2280,Inside,Somerst,6,5,1999,MetalSd,BrkFace,1,PConc,4,1,179.0,744.0,3,744,1501,2,1,3,2,1,3,440.0,0,9,2007,176500
533213140,34.0,3230,Corner,Somerst,6,5,1999,MetalSd,BrkFace,1,PConc,4,1,310.0,729.0,3,729,1458,2,1,2,2,1,2,440.0,0,6,2007,176000
533221030,,2117,Inside,Somerst,6,5,2000,MetalSd,BrkFace,2,PConc,4,1,336.0,756.0,4,756,1512,2,1,2,3,1,3,440.0,0,6,2007,168500
533221060,24.0,2117,Inside,Somerst,6,5,2000,MetalSd,BrkFace,2,PConc,4,1,339.0,756.0,4,804,1573,2,1,3,3,0,0,440.0,0,9,2007,177000
533221100,,2117,Inside,Somerst,6,5,2000,MetalSd,BrkFace,2,PConc,4,1,320.0,756.0,4,756,1525,2,1,3,3,1,3,440.0,0,6,2007,177000
533223050,,5105,FR2,Somerst,7,5,2004,MetalSd,NONE,2,PConc,4,1,312.0,551.0,4,551,1102,2,1,2,3,0,0,480.0,0,3,2007,148800
533236040,24.0,2645,Inside,Somerst,8,5,1999,MetalSd,BrkFace,2,PConc,4,1,776.0,776.0,4,677,1441,2,1,2,3,0,0,492.0,206,11,2007,174000
533241030,66.0,7399,Inside,Somerst,7,5,1997,VinylSd,BrkFace,2,PConc,4,1,326.0,975.0,4,975,1950,2,1,3,3,1,3,576.0,0,6,2007,239000
533242080,73.0,7321,Inside,Somerst,7,5,1999,CemntBd,NONE,2,PConc,4,1,1339.0,1339.0,4,0,1358,2,0,3,3,0,0,625.0,176,12,2007,204000
533242090,,8010,Inside,Somerst,8,5,2003,CemntBd,NONE,2,PConc,5,1,90.0,1054.0,4,976,2048,2,1,3,3,2,4,552.0,0,8,2007,301000
533244040,106.0,8413,Inside,Somerst,8,5,1998,VinylSd,NONE,2,PConc,5,2,319.0,1220.0,4,1142,2362,2,1,3,3,2,3,1105.0,147,6,2007,312500
533250190,50.0,9466,FR2,Veenker,8,5,1994,BrkFace,NONE,2,PConc,4,4,0.0,1494.0,4,0,1494,1,1,1,3,1,4,478.0,0,5,2007,279700
533251110,80.0,12000,Inside,Veenker,7,6,1980,VinylSd,BrkFace,2,CBlock,4,1,270.0,2002.0,4,0,2362,2,1,3,3,1,3,546.0,180,3,2007,255000
533251130,,16157,FR2,Veenker,5,7,1978,Plywood,NONE,1,PConc,4,4,289.0,1360.0,4,0,1432,1,1,2,3,1,3,588.0,168,6,2007,194000
533252130,90.0,10768,Corner,Veenker,5,8,1976,Plywood,NONE,2,CBlock,4,4,280.0,1437.0,2,0,1437,2,0,3,3,1,2,528.0,0,7,2007,218000
533253180,40.0,3840,Inside,Greens,8,6,1978,Wd Sdng,NONE,2,CBlock,4,4,0.0,1057.0,2,0,1295,1,0,1,3,2,3,571.0,133,7,2007,213750
533254100,80.0,9600,FR2,Veenker,6,7,1976,Plywood,BrkFace,2,CBlock,3,1,528.0,528.0,4,761,1855,2,1,3,2,1,3,512.0,113,8,2007,187000
533254130,80.0,9600,FR2,Veenker,6,8,1976,MetalSd,NONE,1,CBlock,4,4,284.0,1262.0,4,0,1262,2,0,3,2,1,3,460.0,298,5,2007,181500
533350020,94.0,17778,Inside,Veenker,8,5,1981,BrkFace,NONE,2,CBlock,4,4,0.0,2461.0,3,0,2497,2,0,2,3,2,4,676.0,266,3,2007,373000
533352075,,18890,Inside,Sawyer,5,5,1977,Plywood,NONE,1,CBlock,4,1,652.0,1361.0,4,1259,2620,2,2,4,2,1,3,600.0,155,8,2007,190000
534104090,,7050,Inside,Somerst,7,5,2001,VinylSd,NONE,2,PConc,4,1,319.0,1057.0,4,872,1929,2,1,3,3,1,3,650.0,0,5,2007,226000
